0 -0.25226 -0.25226
0 0.65587 0.65587
0 -0.75677 -0.75677
0 -0.75677 -0.75677
0 0.35316 0.35316
0 0.050451 0.050451
0 -0.85767 -0.85767
0 -0.90813 -0.90813
0 -0.60542 -0.60542
0 -0.60542 -0.60542
0 0.65587 0.65587
0 3.0775 3.0775
0 -0.75677 -0.75677
0 -0.65587 -0.65587
0 -0.65587 -0.65587
0 2.9766 2.9766
0 -1.4631 -1.4631
0 -1.4631 -1.4631
0 -0.45406 -0.45406
0 -0.50451 -0.50451
0 -0.45406 -0.45406
0 -0.95858 3.582
0 1.3622 1.9172
0 1.1099 0.60542
0 -0.25226 1.0595
0 -0.050451 -1.7153
0 -0.45406 -1.564
0 -1.2108 -2.119
0 -0.050451 1.9676
0 -1.7153 -1.009
0 1.7658 2.7244
0 -2.7244 2.7244
0 -0.050451 -1.3117
0 0.1009 -0.45406
0 0.75677 -0.35316
0 0.40361 -2.3208
0 -2.5226 2.119
0 2.5226 2.573
0 -2.9766 -2.8757
0 -0.70632 -0.65587
0 -3.128 -1.564
0 3.0775 2.6235
0 0.15135 -0.45406
0 1.4126 -1.3117
0 1.1099 -0.95858
0 -1.1604 2.8253
0 -1.1099 -2.8253
0 0.30271 1.5135
0 0.35316 -1.5135
0 -0.050451 1.3117
0 -0.050451 -1.3117
0 -1.2613 1.6144
0 -1.2108 -1.5135
0 0.20181 1.8163
0 0.20181 -1.9172
0 0.80722 1.1099
0 0.80722 -1.1099
0 -3.2793 4.3388
0 -3.2289 -4.2379
0 0.20181 0.90813
0 0.15135 -0.90813
0 -3.0271 1.8163
0 -3.0271 -1.8163
0 0.45406 0.60542
0 0.45406 -0.60542
0 1.5135 0.40361
0 1.4631 -0.50451
0 2.4217 1.6144
0 2.4217 -1.6144
0 1.4631 -1.4631
0 0.90813 -0.90813
0 -0.40361 0.40361
0 0.050451 -0.050451
0 -1.2613 1.2613
0 -1.2108 1.2108
0 -1.4126 1.4126
0 -1.4126 1.4126
0 2.0181 -2.0181
0 0.50451 -0.50451
0 1.7153 -1.7153
0 -0.20181 0.20181
0 -0.20181 0.20181
0 -1.3117 1.3117
0 -2.8757 2.8757
0 -2.9262 2.9262
0 1.009 -1.009
0 -0.75677 0.75677
0 -0.80722 0.80722
0 0.65587 -0.65587
0 0.95858 -0.95858
0 2.119 -2.119
0 0.20181 -0.20181
0 0.25226 -0.25226
0 3.582 0.95858
0 1.9172 -1.3622
0 0.60542 -1.1099
0 1.0595 0.25226
0 -1.7153 0.050451
0 -1.564 0.45406
0 -2.119 1.2108
0 1.9676 0.050451
0 -1.009 1.7153
0 2.7244 -1.7658
0 2.7244 2.7244
0 -1.3117 0.050451
0 -0.45406 -0.1009
0 -0.35316 -0.75677
0 -2.3208 -0.40361
0 2.119 2.5226
0 2.573 -2.5226
0 -2.8757 2.9766
0 -0.65587 0.70632
0 -1.564 3.128
0 2.6235 -3.0775
0 -0.45406 -0.15135
0 -1.3117 -1.4126
0 -0.95858 -1.1099
0 2.7748 0
0 3.582 0
0 1.8667 0
0 1.3117 0
0 -1.8667 0
0 -1.8163 0
0 1.7658 0
0 -0.90813 0
0 2.0181 0
0 -1.1099 0
0 -1.5135 0
0 -0.80722 0
0 3.683 0
0 0 0
0 2.9766 0
0 -2.2199 0
0 -0.35316 0
0 2.119 -0.80722
0 3.0271 0.80722
0 -2.8253 0
0 -0.60542 0
0 -0.95858 0
0 -2.0685 0
0 -2.4217 0
0 3.582 -0.95858
0 1.9172 1.3622
0 0.60542 1.1099
0 1.0595 -0.25226
0 -1.7153 -0.050451
0 -1.564 -0.45406
0 -2.119 -1.2108
0 1.9676 -0.050451
0 -1.009 -1.7153
0 2.7244 1.7658
0 2.7244 -2.7244
0 -1.3117 -0.050451
0 -0.45406 0.1009
0 -0.35316 0.75677
0 -2.3208 0.40361
0 2.119 -2.5226
0 2.573 2.5226
0 -2.8757 -2.9766
0 -0.65587 -0.70632
0 -1.564 -3.128
0 2.6235 3.0775
0 -0.45406 0.15135
0 -1.3117 1.4126
0 -0.95858 1.1099
0 1.4631 1.4631
0 0.90813 0.90813
0 -0.40361 -0.40361
0 0.050451 0.050451
0 -1.2613 -1.2613
0 -1.2108 -1.2108
0 -1.4126 -1.4126
0 -1.4126 -1.4126
0 2.0181 2.0181
0 0.50451 0.50451
0 1.7153 1.7153
0 -0.20181 -0.20181
0 -0.20181 -0.20181
0 -1.3117 -1.3117
0 -2.8757 -2.8757
0 -2.9262 -2.9262
0 1.009 1.009
0 -0.75677 -0.75677
0 -0.80722 -0.80722
0 0.65587 0.65587
0 0.95858 0.95858
0 2.119 2.119
0 0.20181 0.20181
0 0.25226 0.25226
0 -0.45406 2.2199
0 -0.45406 -2.2199
0 -0.40361 0.70632
0 -0.40361 -0.80722
-0.1009 -0.30271 0.40361
-0.1009 -0.30271 -0.40361
0.1009 -1.3117 0.70632
0.1009 -1.3117 -0.70632
0 1.3622 1.3117
0 1.4126 -1.3117
0 -1.3117 2.4217
0 -1.3622 -2.4217
0 -0.050451 1.3117
0 -0.050451 -1.3117
0 -2.5226 0.60542
0 -2.5226 -0.60542
0 0.050451 0.90813
0 0.050451 -1.009
0 -0.75677 0.20181
0 -0.80722 -0.30271
0 1.4126 0.90813
0 1.4126 -0.90813
0 1.1099 0.70632
0 1.1099 -0.70632
0 2.2199 0.45406
0 -2.2199 0.45406
0 0.70632 0.40361
0 -0.80722 0.40361
-0.1009 0.40361 0.30271
-0.1009 -0.40361 0.30271
0.1009 0.70632 1.3117
0.1009 -0.70632 1.3117
0 1.3117 -1.3622
0 -1.3117 -1.4126
0 2.4217 1.3117
0 -2.4217 1.3622
0 1.3117 0.050451
0 -1.3117 0.050451
0 0.60542 2.5226
0 -0.60542 2.5226
0 0.90813 -0.050451
0 -1.009 -0.050451
0 0.20181 0.75677
0 -0.30271 0.80722
0 0.90813 -1.4126
0 -0.90813 -1.4126
0 0.70632 -1.1099
0 -0.70632 -1.1099
0 2.8253 1.1604
0 -2.8253 1.1099
0 1.5135 -0.30271
0 -1.5135 -0.35316
0 1.3117 0.050451
0 -1.3117 0.050451
0 1.6144 1.2613
0 -1.5135 1.2108
0 1.8163 -0.20181
0 -1.9172 -0.20181
0 1.1099 -0.80722
0 -1.1099 -0.80722
0 4.3388 3.2793
0 -4.2379 3.2289
0 0.90813 -0.20181
0 -0.90813 -0.15135
0 1.8163 3.0271
0 -1.8163 3.0271
0 0.60542 -0.45406
0 -0.60542 -0.45406
0 0.40361 -1.5135
0 -0.50451 -1.4631
0 1.6144 -2.4217
0 -1.6144 -2.4217
0 1.7153 0
0 -1.8163 0
0 1.5135 0
0 -1.5135 0
0 2.2199 0
0 -2.2199 0
0 2.3208 0
0 -2.2199 0
0 1.6144 0
0 -1.5135 0
0 1.6144 0
0 -1.6144 0
0 1.009 0
0 -1.1099 0
0 3.0271 -0.1009
0 -2.9262 0
0 2.3208 0
0 -2.2199 0
0 1.3117 0
0 -1.4126 0
0 2.5226 0
0 -2.5226 0
0 0 0
0 0 0
0 2.8253 -1.1604
0 -2.8253 -1.1099
0 1.5135 0.30271
0 -1.5135 0.35316
0 1.3117 -0.050451
0 -1.3117 -0.050451
0 1.6144 -1.2613
0 -1.5135 -1.2108
0 1.8163 0.20181
0 -1.9172 0.20181
0 1.1099 0.80722
0 -1.1099 0.80722
0 4.3388 -3.2793
0 -4.2379 -3.2289
0 0.90813 0.20181
0 -0.90813 0.15135
0 1.8163 -3.0271
0 -1.8163 -3.0271
0 0.60542 0.45406
0 -0.60542 0.45406
0 0.40361 1.5135
0 -0.50451 1.4631
0 1.6144 2.4217
0 -1.6144 2.4217
0 2.2199 -0.45406
0 -2.2199 -0.45406
0 0.70632 -0.40361
0 -0.80722 -0.40361
-0.1009 0.40361 -0.30271
-0.1009 -0.40361 -0.30271
0.1009 0.70632 -1.3117
0.1009 -0.70632 -1.3117
0 1.3117 1.3622
0 -1.3117 1.4126
0 2.4217 -1.3117
0 -2.4217 -1.3622
0 1.3117 -0.050451
0 -1.3117 -0.050451
0 0.60542 -2.5226
0 -0.60542 -2.5226
0 0.90813 0.050451
0 -1.009 0.050451
0 0.20181 -0.75677
0 -0.30271 -0.80722
0 0.90813 1.4126
0 -0.90813 1.4126
0 0.70632 1.1099
0 -0.70632 1.1099
0 0.50451 0.50451
0 0.40361 0.40361
0 -0.40361 -0.40361
0 -0.60542 -0.60542
0 0.1009 0.1009
0 0 0
0 0 0
0 -0.1009 -0.1009
0 0.90813 0.90813
0 0.70632 0.70632
0 -0.60542 -0.60542
0 -0.90813 -0.90813
0 0.60542 0.60542
0 0.40361 0.40361
0 -0.50451 -0.50451
0 -0.50451 -0.50451
0 0.50451 0.50451
0 0.20181 0.20181
0 -0.30271 -0.30271
0 -0.50451 -0.50451
0 0.20181 0.20181
0 0.1009 0.1009
0 -0.1009 -0.1009
0 -0.20181 -0.20181
0.25226 -1.4631 -1.4631
-1.009 -0.80722 -0.80722
-0.30271 0.30271 0.30271
0.1009 -0.50451 -0.50451
0.050451 1.3117 1.3117
0.050451 1.3117 1.3117
0.25226 1.3117 1.3117
0.25226 1.3117 1.3117
0.65587 -1.6649 -1.6649
0.1009 -0.45406 -0.45406
0.60542 -1.6649 -1.6649
-0.30271 0.20181 0.20181
-0.25226 0.20181 0.20181
-0.050451 1.3117 1.3117
-0.050451 2.9262 2.9262
-0.050451 2.9262 2.9262
-0.45406 -1.0595 -1.0595
0.15135 0.75677 0.75677
0.15135 0.75677 0.75677
-0.1009 -0.70632 -0.70632
0 -1.009 -1.009
0.050451 -2.0685 -2.0685
-0.050451 -0.25226 -0.25226
0 -0.25226 -0.25226
0.45406 -3.4811 0.95858
-0.80722 -1.9172 -1.3117
-1.8163 -1.2613 -1.2108
0.60542 -0.85767 0.65587
0.1009 1.7153 0
0.25226 1.5135 0.45406
0.1009 2.119 1.2108
0.60542 -1.7658 -0.25226
-0.20181 1.1099 1.7153
0.95858 -2.6235 -1.7153
0.45406 -2.6739 2.6739
-0.050451 1.3622 0.050451
-0.15135 0.50451 -0.050451
-0.25226 0.35316 -0.75677
0.050451 2.3208 -0.40361
-0.20181 -2.119 2.5226
-0.40361 -2.573 -2.4721
0 2.8253 3.0271
0.1009 0.65587 0.70632
-0.1009 1.6144 3.128
0.15135 -2.6235 -3.0775
0 0.40361 -0.20181
0 1.3117 -1.4126
0 0.90813 -1.1099
-0.90813 -2.9766 0
0.60542 -3.5316 0
-1.8163 -1.7153 0
1.8163 -1.4126 0
0.050451 1.8667 0
0.20181 1.7658 0
-0.70632 -2.119 0
0.20181 1.8667 0
1.1604 -2.573 0
-0.15135 1.0595 0
-0.20181 1.5135 0
-0.1009 0.85767 0
0.35316 -3.6325 0
-0.25226 -0.050451 0
-0.70632 -3.0271 0
0.050451 2.2199 0
0 0.30271 0
-0.050451 -3.0271 -0.1009
0.25226 -2.119 0.1009
0.1009 2.8253 0
0 0.60542 0
0 0.90813 0
0 2.0685 0
0 2.4217 0
0.45406 -3.4811 -0.95858
-0.80722 -1.9172 1.3117
-1.8163 -1.2613 1.2108
0.60542 -0.85767 -0.65587
0.1009 1.7153 0
0.25226 1.5135 -0.45406
0.1009 2.119 -1.2108
0.60542 -1.7658 0.25226
-0.20181 1.1099 -1.7153
0.95858 -2.6235 1.7153
0.45406 -2.6739 -2.6739
-0.050451 1.3622 -0.050451
-0.15135 0.50451 0.050451
-0.25226 0.35316 0.75677
0.050451 2.3208 0.40361
-0.20181 -2.119 -2.5226
-0.40361 -2.573 2.4721
0 2.8253 -3.0271
0.1009 0.65587 -0.70632
-0.1009 1.6144 -3.128
0.15135 -2.6235 3.0775
0 0.40361 0.20181
0 1.3117 1.4126
0 0.90813 1.1099
0.25226 -1.4631 1.4631
-1.009 -0.80722 0.80722
-0.30271 0.30271 -0.30271
0.1009 -0.50451 0.50451
0.050451 1.3117 -1.3117
0.050451 1.3117 -1.3117
0.25226 1.3117 -1.3117
0.25226 1.3117 -1.3117
0.65587 -1.6649 1.6649
0.1009 -0.45406 0.45406
0.60542 -1.6649 1.6649
-0.30271 0.20181 -0.20181
-0.25226 0.20181 -0.20181
-0.050451 1.3117 -1.3117
-0.050451 2.9262 -2.9262
-0.050451 2.9262 -2.9262
-0.45406 -1.0595 1.0595
0.15135 0.75677 -0.75677
0.15135 0.75677 -0.75677
-0.1009 -0.70632 0.70632
0 -1.009 1.009
0.050451 -2.0685 2.0685
-0.050451 -0.25226 0.25226
0 -0.25226 0.25226
0.1009 0.50451 2.3208
0.050451 0.50451 -2.3208
0.1009 0.35316 0.80722
0.050451 0.35316 -0.70632
-0.45406 0.95858 0.60542
-0.45406 0.90813 -0.70632
0.95858 0.60542 0.40361
0.95858 0.60542 -0.40361
-0.60542 -1.2108 1.5135
-0.60542 -1.2613 -1.6144
0 1.2108 2.2199
0 1.2613 -2.2199
-0.20181 0.25226 1.2108
-0.20181 0.20181 -1.1099
0.15135 2.4721 0.60542
0.15135 2.4721 -0.70632
-0.15135 -0.1009 1.009
-0.15135 -0.1009 -1.1099
0.30271 0.75677 0.20181
0.30271 0.70632 -0.20181
-0.050451 -1.4126 0.80722
-0.050451 -1.4126 -0.80722
0 -1.1099 0.70632
0 -1.1099 -0.70632
0.45406 0.95858 -3.4811
-0.80722 -1.3117 -1.9172
-1.8163 -1.2108 -1.2613
0.60542 0.65587 -0.85767
0.1009 0 1.7153
0.25226 0.45406 1.5135
0.1009 1.2108 2.119
0.60542 -0.25226 -1.7658
-0.20181 1.7153 1.1099
0.95858 -1.7153 -2.6235
0.45406 2.6739 -2.6739
-0.050451 0.050451 1.3622
-0.15135 -0.050451 0.50451
-0.25226 -0.75677 0.35316
0.050451 -0.40361 2.3208
-0.20181 2.5226 -2.119
-0.40361 -2.4721 -2.573
0 3.0271 2.8253
0.1009 0.70632 0.65587
-0.1009 3.128 1.6144
0.15135 -3.0775 -2.6235
0 -0.20181 0.40361
0 -1.4126 1.3117
0 -1.1099 0.90813
1.2613 -1.8667 -1.8667
-1.009 -2.9766 -2.9766
0.15135 -2.573 -2.573
-1.3622 0.15135 0.15135
-0.80722 -1.2108 -1.2108
0.050451 0.70632 0.70632
0 0.75677 0.75677
1.7658 -0.35316 -0.35316
0.75677 0.050451 0.050451
0 0.90813 0.90813
0 0.90813 0.90813
0 0.60542 0.60542
0 0.60542 0.60542
-1.4126 -2.0685 -2.0685
0.65587 -1.6144 -1.6144
-0.050451 0.75677 0.75677
0 0.70632 0.70632
0 0.65587 0.65587
0.25226 -2.9766 -2.9766
0 1.4631 1.4631
0 1.4631 1.4631
-0.1009 0.50451 0.50451
0 0.45406 0.45406
0 0.45406 0.45406
-1.9172 -4.6415 0
1.3117 -4.1875 0
2.9262 -4.6415 0
-2.0181 0.35316 0
-1.3622 -1.4631 0
1.4631 0.95858 0
0.050451 1.2613 0
0 0.55497 0
0.15135 0.95858 0
0 0.25226 0
0.75677 -2.3208 0
-2.0181 -2.7244 0
0 0.95858 0
-0.15135 0.80722 0
1.009 0.70632 0
-0.1009 -1.9172 0
0.45406 -2.119 0
0 2.0181 0
0 -0.70632 0
0.050451 1.5135 0
0 -0.20181 0
-0.1009 0.60542 0
0 1.7658 0
0 1.3117 0
1.2613 -1.8667 1.8667
-1.009 -2.9766 2.9766
0.15135 -2.573 2.573
-1.3622 0.15135 -0.15135
-0.80722 -1.2108 1.2108
0.050451 0.70632 -0.70632
0 0.75677 -0.75677
1.7658 -0.35316 0.35316
0.75677 0.050451 -0.050451
0 0.90813 -0.90813
0 0.90813 -0.90813
0 0.60542 -0.60542
0 0.60542 -0.60542
-1.4126 -2.0685 2.0685
0.65587 -1.6144 1.6144
-0.050451 0.75677 -0.75677
0 0.70632 -0.70632
0 0.65587 -0.65587
0.25226 -2.9766 2.9766
0 1.4631 -1.4631
0 1.4631 -1.4631
-0.1009 0.50451 -0.50451
0 0.45406 -0.45406
0 0.45406 -0.45406
0.45406 0.95858 3.4811
-0.80722 -1.3117 1.9172
-1.8163 -1.2108 1.2613
0.60542 0.65587 0.85767
0.1009 0 -1.7153
0.25226 0.45406 -1.5135
0.1009 1.2108 -2.119
0.60542 -0.25226 1.7658
-0.20181 1.7153 -1.1099
0.95858 -1.7153 2.6235
0.45406 2.6739 2.6739
-0.050451 0.050451 -1.3622
-0.15135 -0.050451 -0.50451
-0.25226 -0.75677 -0.35316
0.050451 -0.40361 -2.3208
-0.20181 2.5226 2.119
-0.40361 -2.4721 2.573
0 3.0271 -2.8253
0.1009 0.70632 -0.65587
-0.1009 3.128 -1.6144
0.15135 -3.0775 2.6235
0 -0.20181 -0.40361
0 -1.4126 -1.3117
0 -1.1099 -0.90813
-0.30271 0.30271 2.2199
-0.35316 0.30271 -2.119
0.30271 0.50451 2.119
0.30271 0.50451 -2.119
0.30271 0 1.3117
0.30271 0 -1.3117
-0.30271 1.2613 1.6144
-0.30271 1.3117 -1.5135
-0.1009 -0.20181 1.8163
-0.1009 -0.25226 -1.9172
0 -0.75677 1.009
0.050451 -0.75677 -1.009
0.050451 2.6739 3.8343
0.050451 2.6739 -3.9352
0.15135 0.30271 1.3117
0.20181 0.30271 -1.3117
-0.15135 3.0775 1.8163
-0.15135 3.0271 -1.8163
0 -0.45406 0.60542
0 -0.45406 -0.70632
0 -1.5135 0.40361
0.050451 -1.4631 -0.40361
0.050451 -2.4217 1.6144
0 -2.4217 -1.6144
-0.90813 0 -2.9766
0.60542 0 -3.5316
-1.8163 0 -1.7153
1.8163 0 -1.4126
0.050451 0 1.8667
0.20181 0 1.7658
-0.70632 0 -2.119
0.20181 0 1.8667
1.1604 0 -2.573
-0.15135 0 1.0595
-0.20181 0 1.5135
-0.1009 0 0.85767
0.35316 0 -3.6325
-0.25226 0 -0.050451
-0.70632 0 -3.0271
0.050451 0 2.2199
0 0 0.30271
-0.050451 -0.1009 -3.0271
0.25226 0.1009 -2.119
0.1009 0 2.8253
0 0 0.60542
0 0 0.90813
0 0 2.0685
0 0 2.4217
-1.9172 0 -4.6415
1.3117 0 -4.1875
2.9262 0 -4.6415
-2.0181 0 0.35316
-1.3622 0 -1.4631
1.4631 0 0.95858
0.050451 0 1.2613
0 0 0.55497
0.15135 0 0.95858
0 0 0.25226
0.75677 0 -2.3208
-2.0181 0 -2.7244
0 0 0.95858
-0.15135 0 0.80722
1.009 0 0.70632
-0.1009 0 -1.9172
0.45406 0 -2.119
0 0 2.0181
0 0 -0.70632
0.050451 0 1.5135
0 0 -0.20181
-0.1009 0 0.60542
0 0 1.7658
0 0 1.3117
4.7424 0 0
4.7424 0 0
6.1551 0 0
-1.8163 0 0
-1.8163 0 0
0 0 0
0 0 0
1.0595 0 0
1.0595 0 0
-3.128 0 0
0.15135 0 0
0.15135 0 0
-0.15135 0 0
-0.15135 0 0
2.0685 0 0
-0.050451 0 0
-0.050451 0 0
0 0 0
0 0 0
0.050451 0 0
0.050451 0 0
-0.15135 0 0
-0.050451 0 0
-0.050451 0 0
-1.9172 0 4.6415
1.3117 0 4.1875
2.9262 0 4.6415
-2.0181 0 -0.35316
-1.3622 0 1.4631
1.4631 0 -0.95858
0.050451 0 -1.2613
0 0 -0.55497
0.15135 0 -0.95858
0 0 -0.25226
0.75677 0 2.3208
-2.0181 0 2.7244
0 0 -0.95858
-0.15135 0 -0.80722
1.009 0 -0.70632
-0.1009 0 1.9172
0.45406 0 2.119
0 0 -2.0181
0 0 0.70632
0.050451 0 -1.5135
0 0 0.20181
-0.1009 0 -0.60542
0 0 -1.7658
0 0 -1.3117
-0.90813 0 2.9766
0.60542 0 3.5316
-1.8163 0 1.7153
1.8163 0 1.4126
0.050451 0 -1.8667
0.20181 0 -1.7658
-0.70632 0 2.119
0.20181 0 -1.8667
1.1604 0 2.573
-0.15135 0 -1.0595
-0.20181 0 -1.5135
-0.1009 0 -0.85767
0.35316 0 3.6325
-0.25226 0 0.050451
-0.70632 0 3.0271
0.050451 0 -2.2199
0 0 -0.30271
-0.050451 -0.1009 3.0271
0.25226 0.1009 2.119
0.1009 0 -2.8253
0 0 -0.60542
0 0 -0.90813
0 0 -2.0685
0 0 -2.4217
-0.40361 0 1.9172
-0.40361 0 -1.9172
0.20181 0 1.6144
0.20181 0 -1.6144
0.30271 0 2.2199
0.30271 0 -2.2199
0.20181 0 2.119
0.15135 0 -2.119
-0.40361 0 1.6144
-0.40361 0 -1.6144
0.15135 0 1.4126
0.15135 0 -1.5135
-0.1009 0 1.009
-0.1009 0 -1.1099
0.15135 0 3.0271
0.1009 0 -2.9262
-0.1009 0 2.3208
-0.1009 0 -2.3208
0 0 1.4126
0.050451 0 -1.4126
-0.050451 0 2.5226
0 0 -2.5226
0 0 0.1009
0 0 -0.1009
0.45406 -0.95858 -3.4811
-0.80722 1.3117 -1.9172
-1.8163 1.2108 -1.2613
0.60542 -0.65587 -0.85767
0.1009 0 1.7153
0.25226 -0.45406 1.5135
0.1009 -1.2108 2.119
0.60542 0.25226 -1.7658
-0.20181 -1.7153 1.1099
0.95858 1.7153 -2.6235
0.45406 -2.6739 -2.6739
-0.050451 -0.050451 1.3622
-0.15135 0.050451 0.50451
-0.25226 0.75677 0.35316
0.050451 0.40361 2.3208
-0.20181 -2.5226 -2.119
-0.40361 2.4721 -2.573
0 -3.0271 2.8253
0.1009 -0.70632 0.65587
-0.1009 -3.128 1.6144
0.15135 3.0775 -2.6235
0 0.20181 0.40361
0 1.4126 1.3117
0 1.1099 0.90813
1.2613 1.8667 -1.8667
-1.009 2.9766 -2.9766
0.15135 2.573 -2.573
-1.3622 -0.15135 0.15135
-0.80722 1.2108 -1.2108
0.050451 -0.70632 0.70632
0 -0.75677 0.75677
1.7658 0.35316 -0.35316
0.75677 -0.050451 0.050451
0 -0.90813 0.90813
0 -0.90813 0.90813
0 -0.60542 0.60542
0 -0.60542 0.60542
-1.4126 2.0685 -2.0685
0.65587 1.6144 -1.6144
-0.050451 -0.75677 0.75677
0 -0.70632 0.70632
0 -0.65587 0.65587
0.25226 2.9766 -2.9766
0 -1.4631 1.4631
0 -1.4631 1.4631
-0.1009 -0.50451 0.50451
0 -0.45406 0.45406
0 -0.45406 0.45406
-1.9172 4.6415 0
1.3117 4.1875 0
2.9262 4.6415 0
-2.0181 -0.35316 0
-1.3622 1.4631 0
1.4631 -0.95858 0
0.050451 -1.2613 0
0 -0.55497 0
0.15135 -0.95858 0
0 -0.25226 0
0.75677 2.3208 0
-2.0181 2.7244 0
0 -0.95858 0
-0.15135 -0.80722 0
1.009 -0.70632 0
-0.1009 1.9172 0
0.45406 2.119 0
0 -2.0181 0
0 0.70632 0
0.050451 -1.5135 0
0 0.20181 0
-0.1009 -0.60542 0
0 -1.7658 0
0 -1.3117 0
1.2613 1.8667 1.8667
-1.009 2.9766 2.9766
0.15135 2.573 2.573
-1.3622 -0.15135 -0.15135
-0.80722 1.2108 1.2108
0.050451 -0.70632 -0.70632
0 -0.75677 -0.75677
1.7658 0.35316 0.35316
0.75677 -0.050451 -0.050451
0 -0.90813 -0.90813
0 -0.90813 -0.90813
0 -0.60542 -0.60542
0 -0.60542 -0.60542
-1.4126 2.0685 2.0685
0.65587 1.6144 1.6144
-0.050451 -0.75677 -0.75677
0 -0.70632 -0.70632
0 -0.65587 -0.65587
0.25226 2.9766 2.9766
0 -1.4631 -1.4631
0 -1.4631 -1.4631
-0.1009 -0.50451 -0.50451
0 -0.45406 -0.45406
0 -0.45406 -0.45406
0.45406 -0.95858 3.4811
-0.80722 1.3117 1.9172
-1.8163 1.2108 1.2613
0.60542 -0.65587 0.85767
0.1009 0 -1.7153
0.25226 -0.45406 -1.5135
0.1009 -1.2108 -2.119
0.60542 0.25226 1.7658
-0.20181 -1.7153 -1.1099
0.95858 1.7153 2.6235
0.45406 -2.6739 2.6739
-0.050451 -0.050451 -1.3622
-0.15135 0.050451 -0.50451
-0.25226 0.75677 -0.35316
0.050451 0.40361 -2.3208
-0.20181 -2.5226 2.119
-0.40361 2.4721 2.573
0 -3.0271 -2.8253
0.1009 -0.70632 -0.65587
-0.1009 -3.128 -1.6144
0.15135 3.0775 2.6235
0 0.20181 -0.40361
0 1.4126 -1.3117
0 1.1099 -0.90813
-0.30271 -0.30271 2.2199
-0.35316 -0.30271 -2.119
0.30271 -0.50451 2.119
0.30271 -0.50451 -2.119
0.30271 0 1.3117
0.30271 0 -1.3117
-0.30271 -1.2613 1.6144
-0.30271 -1.3117 -1.5135
-0.1009 0.20181 1.8163
-0.1009 0.25226 -1.9172
0 0.75677 1.009
0.050451 0.75677 -1.009
0.050451 -2.6739 3.8343
0.050451 -2.6739 -3.9352
0.15135 -0.30271 1.3117
0.20181 -0.30271 -1.3117
-0.15135 -3.0775 1.8163
-0.15135 -3.0271 -1.8163
0 0.45406 0.60542
0 0.45406 -0.70632
0 1.5135 0.40361
0.050451 1.4631 -0.40361
0.050451 2.4217 1.6144
0 2.4217 -1.6144
0.25226 1.4631 -1.4631
-1.009 0.80722 -0.80722
-0.30271 -0.30271 0.30271
0.1009 0.50451 -0.50451
0.050451 -1.3117 1.3117
0.050451 -1.3117 1.3117
0.25226 -1.3117 1.3117
0.25226 -1.3117 1.3117
0.65587 1.6649 -1.6649
0.1009 0.45406 -0.45406
0.60542 1.6649 -1.6649
-0.30271 -0.20181 0.20181
-0.25226 -0.20181 0.20181
-0.050451 -1.3117 1.3117
-0.050451 -2.9262 2.9262
-0.050451 -2.9262 2.9262
-0.45406 1.0595 -1.0595
0.15135 -0.75677 0.75677
0.15135 -0.75677 0.75677
-0.1009 0.70632 -0.70632
0 1.009 -1.009
0.050451 2.0685 -2.0685
-0.050451 0.25226 -0.25226
0 0.25226 -0.25226
0.45406 3.4811 0.95858
-0.80722 1.9172 -1.3117
-1.8163 1.2613 -1.2108
0.60542 0.85767 0.65587
0.1009 -1.7153 0
0.25226 -1.5135 0.45406
0.1009 -2.119 1.2108
0.60542 1.7658 -0.25226
-0.20181 -1.1099 1.7153
0.95858 2.6235 -1.7153
0.45406 2.6739 2.6739
-0.050451 -1.3622 0.050451
-0.15135 -0.50451 -0.050451
-0.25226 -0.35316 -0.75677
0.050451 -2.3208 -0.40361
-0.20181 2.119 2.5226
-0.40361 2.573 -2.4721
0 -2.8253 3.0271
0.1009 -0.65587 0.70632
-0.1009 -1.6144 3.128
0.15135 2.6235 -3.0775
0 -0.40361 -0.20181
0 -1.3117 -1.4126
0 -0.90813 -1.1099
-0.90813 2.9766 0
0.60542 3.5316 0
-1.8163 1.7153 0
1.8163 1.4126 0
0.050451 -1.8667 0
0.20181 -1.7658 0
-0.70632 2.119 0
0.20181 -1.8667 0
1.1604 2.573 0
-0.15135 -1.0595 0
-0.20181 -1.5135 0
-0.1009 -0.85767 0
0.35316 3.6325 0
-0.25226 0.050451 0
-0.70632 3.0271 0
0.050451 -2.2199 0
0 -0.30271 0
-0.050451 3.0271 -0.1009
0.25226 2.119 0.1009
0.1009 -2.8253 0
0 -0.60542 0
0 -0.90813 0
0 -2.0685 0
0 -2.4217 0
0.45406 3.4811 -0.95858
-0.80722 1.9172 1.3117
-1.8163 1.2613 1.2108
0.60542 0.85767 -0.65587
0.1009 -1.7153 0
0.25226 -1.5135 -0.45406
0.1009 -2.119 -1.2108
0.60542 1.7658 0.25226
-0.20181 -1.1099 -1.7153
0.95858 2.6235 1.7153
0.45406 2.6739 -2.6739
-0.050451 -1.3622 -0.050451
-0.15135 -0.50451 0.050451
-0.25226 -0.35316 0.75677
0.050451 -2.3208 0.40361
-0.20181 2.119 -2.5226
-0.40361 2.573 2.4721
0 -2.8253 -3.0271
0.1009 -0.65587 -0.70632
-0.1009 -1.6144 -3.128
0.15135 2.6235 3.0775
0 -0.40361 0.20181
0 -1.3117 1.4126
0 -0.90813 1.1099
0.25226 1.4631 1.4631
